Filename1,Model1,Translation Count1,Last Language1,Filename2,Model2,Translation Count2,Last Language2,Final Language,BLEU,METEOR,ROUGE
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_french_to_english.txt,claude-3-7-sonnet-20250219,2,french,english,0.0066,0.1571,0.2326
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,gemini-2.0-flash_english_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.0629,0.3641,0.4874
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,gpt-3.5-turbo_english_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0879,0.2740,0.3291
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,gpt-3.5-turbo_english_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.3782,0.6684,0.7004
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.0271,0.2685,0.3668
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,gpt-4-turbo_english_to_french_to_english.txt,gpt-4-turbo,2,french,english,0.0385,0.1862,0.2512
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.0424,0.2792,0.3701
gpt-3.5-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0968,0.3147,0.4132
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,english,0.0843,0.3090,0.4250
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,3,arabic,english,0.2146,0.4273,0.4922
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-4-turbo,4,french,english,0.0734,0.2251,0.3180
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,4,mandarin,english,0.0178,0.2559,0.2789
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_french_to_arabic_to_english.txt,gpt-3.5-turbo,3,arabic,english,0.0535,0.2946,0.3852
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_mandarin_to_arabic_to_english.txt,gemini-2.0-flash,3,arabic,english,0.3672,0.6439,0.6642
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_french_to_english.txt,gemini-2.0-flash,2,french,english,0.0059,0.1385,0.1858
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_arabic_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.0178,0.2046,0.2776
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_arabic_to_mandarin_to_french_to_english.txt,deepseek-chat,4,french,english,0.0388,0.2362,0.3376
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,english,0.2415,0.5856,0.6222
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.0518,0.2603,0.3766
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.0554,0.2454,0.3065
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_french_to_english.txt,gpt-3.5-turbo,2,french,english,0.0068,0.1381,0.2193
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.1025,0.3242,0.4590
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_french_to_mandarin_to_arabic_to_english.txt,gemini-2.0-flash,4,arabic,english,0.1636,0.4167,0.4887
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-3.5-turbo,4,mandarin,english,0.1369,0.3746,0.4180
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_mandarin_to_arabic_to_french_to_english.txt,deepseek-chat,4,french,english,0.1986,0.4950,0.5768
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.2332,0.4550,0.5802
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.0330,0.2280,0.2602
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_arabic_to_english.txt,gemini-2.0-flash,2,arabic,english,0.0057,0.1193,0.1770
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_arabic_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,english,0.0074,0.1952,0.2358
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_french_to_arabic_to_english.txt,gemini-2.0-flash,3,arabic,english,0.0563,0.2877,0.3719
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.3311,0.6094,0.6815
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_mandarin_to_french_to_english.txt,deepseek-chat,3,french,english,0.2108,0.4700,0.5399
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_arabic_to_french_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.0380,0.2103,0.2581
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.6764,0.8789,0.8679
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.1277,0.3727,0.4331
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0495,0.3367,0.2900
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.0591,0.3031,0.4082
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.3320,0.5982,0.6519
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_arabic_to_english.txt,deepseek-chat,2,arabic,english,0.0054,0.1239,0.2037
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.2334,0.4240,0.4674
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_arabic_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0057,0.1851,0.2348
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.1500,0.4089,0.4939
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_arabic_to_english.txt,gpt-4-turbo,2,arabic,english,0.0063,0.1280,0.2120
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0147,0.1638,0.2373
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0493,0.1920,0.2941
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.0224,0.2627,0.3592
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0638,0.2309,0.3431
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,2,arabic,english,0.0041,0.1087,0.1981
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0707,0.2538,0.3077
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.0578,0.2359,0.3089
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_mandarin_to_french_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.2132,0.4454,0.5323
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_arabic_to_french_to_english.txt,deepseek-chat,3,french,english,0.0139,0.1880,0.2531
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.1754,0.4465,0.5364
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_french_to_english.txt,deepseek-chat,2,french,english,0.0068,0.1425,0.1842
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.2558,0.5667,0.6171
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_arabic_to_french_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.0466,0.2013,0.2062
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_mandarin_to_arabic_to_english.txt,deepseek-chat,3,arabic,english,0.4128,0.6596,0.7072
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.2427,0.5161,0.5833
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_mandarin_to_english.txt,deepseek-chat,2,mandarin,english,0.0050,0.1299,0.1610
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.0845,0.2927,0.4000
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_mandarin_to_arabic_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.2885,0.5646,0.6107
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_mandarin_to_english.txt,gpt-3.5-turbo,2,mandarin,english,0.0071,0.1769,0.2443
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,deepseek-chat_english_to_french_to_mandarin_to_arabic_to_english.txt,deepseek-chat,4,arabic,english,0.1734,0.4149,0.4640
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,4,mandarin,english,0.1135,0.2974,0.3936
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_french_to_english.txt,claude-3-7-sonnet-20250219,2,french,english,0.0060,0.1423,0.1938
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.1599,0.3993,0.5120
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0219,0.2444,0.2811
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-3.5-turbo_english_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.0987,0.3016,0.4096
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_arabic_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.0955,0.2604,0.3734
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gpt-4-turbo_english_to_french_to_english.txt,gpt-4-turbo,2,french,english,0.0051,0.1344,0.2115
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,claude-3-7-sonnet-20250219_english_to_mandarin_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.2882,0.5206,0.5865
claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,4,french,gemini-2.0-flash_english_to_arabic_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,4,french,english,0.0732,0.3173,0.3780
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_english.txt,gpt-3.5-turbo,3,arabic,english,0.0709,0.4272,0.5000
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_arabic_to_mandarin_to_french_to_english.txt,gpt-4-turbo,4,french,english,0.0985,0.2879,0.3412
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_arabic_to_french_to_mandarin_to_english.txt,gpt-3.5-turbo,4,mandarin,english,0.0274,0.2995,0.3139
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_french_to_arabic_to_english.txt,gpt-3.5-turbo,3,arabic,english,0.0903,0.3964,0.5000
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_mandarin_to_arabic_to_english.txt,gemini-2.0-flash,3,arabic,english,0.0583,0.3755,0.3750
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_french_to_english.txt,gemini-2.0-flash,2,french,english,0.0107,0.1401,0.2222
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_arabic_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.0299,0.2335,0.3041
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_arabic_to_mandarin_to_french_to_english.txt,deepseek-chat,4,french,english,0.0246,0.2643,0.3923
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_french_to_arabic_to_english.txt,gpt-3.5-turbo,4,arabic,english,0.0084,0.3193,0.3554
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,3,mandarin,english,0.1816,0.4677,0.5403
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-3.5-turbo,3,mandarin,english,0.0696,0.2620,0.3364
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_french_to_english.txt,gpt-3.5-turbo,2,french,english,0.0090,0.1444,0.2500
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,3,mandarin,english,0.2762,0.5087,0.5833
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_french_to_mandarin_to_arabic_to_english.txt,gemini-2.0-flash,4,arabic,english,0.1551,0.5267,0.5462
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_french_to_arabic_to_mandarin_to_english.txt,gpt-3.5-turbo,4,mandarin,english,0.1413,0.4017,0.4815
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_mandarin_to_arabic_to_french_to_english.txt,deepseek-chat,4,french,english,0.0762,0.4030,0.4017
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_mandarin_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0764,0.3675,0.3932
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_french_to_english.txt,claude-3-7-sonnet-20250219,3,french,english,0.0464,0.2775,0.3119
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_arabic_to_english.txt,gemini-2.0-flash,2,arabic,english,0.0084,0.1209,0.2020
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_arabic_to_french_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,english,0.0210,0.2361,0.3028
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_french_to_arabic_to_english.txt,gemini-2.0-flash,3,arabic,english,0.3254,0.6576,0.7103
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_french_to_english.txt,gpt-3.5-turbo,3,french,english,0.0217,0.3445,0.3884
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_mandarin_to_french_to_english.txt,deepseek-chat,3,french,english,0.0242,0.3188,0.3830
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_arabic_to_french_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,4,mandarin,english,0.0607,0.3076,0.3455
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.0298,0.3664,0.4219
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_french_to_mandarin_to_arabic_to_english.txt,gpt-4-turbo,4,arabic,english,0.1995,0.5575,0.6460
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_french_to_arabic_to_mandarin_to_english.txt,deepseek-chat,4,mandarin,english,0.1085,0.4864,0.4092
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_french_to_arabic_to_english.txt,gpt-4-turbo,3,arabic,english,0.1244,0.4703,0.5622
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_mandarin_to_french_to_english.txt,gpt-4-turbo,3,french,english,0.0464,0.3795,0.3967
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_arabic_to_english.txt,deepseek-chat,2,arabic,english,0.0091,0.1408,0.2447
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-3.5-turbo_english_to_mandarin_to_arabic_to_french_to_english.txt,gpt-3.5-turbo,4,french,english,0.0665,0.4336,0.4979
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gemini-2.0-flash_english_to_arabic_to_french_to_english.txt,gemini-2.0-flash,3,french,english,0.0223,0.3028,0.3379
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_mandarin_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,4,arabic,english,0.1783,0.4766,0.5388
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_arabic_to_english.txt,gpt-4-turbo,2,arabic,english,0.0078,0.1633,0.2011
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_mandarin_to_english.txt,claude-3-7-sonnet-20250219,2,mandarin,english,0.0906,0.3239,0.3173
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,deepseek-chat_english_to_arabic_to_mandarin_to_english.txt,deepseek-chat,3,mandarin,english,0.0622,0.3217,0.4095
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,claude-3-7-sonnet-20250219_english_to_french_to_arabic_to_english.txt,claude-3-7-sonnet-20250219,3,arabic,english,0.2043,0.5018,0.5806
gemini-2.0-flash_english_to_french_to_arabic_to_mandarin_to_english.txt,gemini-2.0-flash,4,mandarin,gpt-4-turbo_english_to_arabic_to_mandarin_to_english.txt,gpt-4-turbo,3,mandarin,english,0.0756,0.3001,0.3697
